Camera,Chamber_Column,Plate_position,Plate,WellID,StrainID,Status,NitrogenHistory,SalineHistory,ContSaline,Rep,area,greenness,Date,Hour,Date.merge,PlatexWell,StartingSize
D,2,plate2,44,b04,St37,Evolved,Low,High,High,1,17403,0.390135144,13,13,13.54166667,44 b04,8.599
D,2,plate2,44,c04,St19,Evolved,Low,Low,High,1,19383,0.376730513,13,13,13.54166667,44 c04,17.089
D,2,plate2,44,c05,St39,Evolved,Low,High,High,1,9327,0.362485918,13,13,13.54166667,44 c05,5.272
D,2,plate2,44,d04,Ancestor,Ancestor,NA,NA,High,1,12571,0.370055002,13,13,13.54166667,44 d04,9.233
D,2,plate2,44,d06,Sterile,Sterile,NA,NA,High,1,14166,0.377537164,13,13,13.54166667,44 d06,11.516
C,3,plate1,45,a01,Ancestor,Ancestor,NA,NA,High,2,17651,0.397626907,13,13,13.54166667,45 a01,9.524
C,3,plate1,45,a03,Sterile,Sterile,NA,NA,High,2,18612,0.394808365,13,13,13.54166667,45 a03,12.786
C,3,plate1,45,a04,Sterile,Sterile,NA,NA,High,2,16124,0.385081595,13,13,13.54166667,45 a04,10.25
C,3,plate1,45,a05,St1,Evolved,Low,Low,High,2,12908,0.373422073,13,13,13.54166667,45 a05,7.898
C,3,plate1,45,a06,St21,Evolved,Low,High,High,2,16708,0.37898452,13,13,13.54166667,45 a06,9.782
C,3,plate1,45,b01,St41,Evolved,High,Low,High,2,19591,0.376609667,13,13,13.54166667,45 b01,14.594
C,3,plate1,45,b02,St62,Evolved,High,High,High,2,16278,0.393399849,13,13,13.54166667,45 b02,5.365
C,3,plate1,45,b03,St2,Evolved,Low,Low,High,2,12076,0.391974946,13,13,13.54166667,45 b03,7.251
C,3,plate1,45,b04,St22,Evolved,Low,High,High,2,18721,0.383289491,13,13,13.54166667,45 b04,10.952
C,3,plate1,45,b05,St42,Evolved,High,Low,High,2,19148,0.377772566,13,13,13.54166667,45 b05,12.793
C,3,plate1,45,b06,St63,Evolved,High,High,High,2,15389,0.362604063,13,13,13.54166667,45 b06,14.777
C,3,plate1,45,c01,St3,Evolved,Low,Low,High,2,19225,0.387514945,13,13,13.54166667,45 c01,12.427
C,3,plate1,45,c02,St23,Evolved,Low,High,High,2,15168,0.382518898,13,13,13.54166667,45 c02,10.163
C,3,plate1,45,c03,St43,Evolved,High,Low,High,2,16480,0.376492695,13,13,13.54166667,45 c03,14.831
C,3,plate1,45,c04,St64,Evolved,High,High,High,2,19227,0.389247962,13,13,13.54166667,45 c04,13.795
C,3,plate1,45,c06,St24,Evolved,Low,High,High,2,21743,0.373627309,13,13,13.54166667,45 c06,13.987
C,3,plate1,45,d01,St44,Evolved,High,Low,High,2,14212,0.371153679,13,13,13.54166667,45 d01,10.467
C,3,plate1,45,d02,St65,Evolved,High,High,High,2,9708,0.364033988,13,13,13.54166667,45 d02,7.904
C,3,plate1,45,d04,St25,Evolved,Low,High,High,2,18801,0.391819848,13,13,13.54166667,45 d04,8.561
C,3,plate1,45,d05,St45,Evolved,High,Low,High,2,16342,0.373974091,13,13,13.54166667,45 d05,12.918
C,3,plate1,45,d06,St67,Evolved,High,High,High,2,7752,0.376364592,13,13,13.54166667,45 d06,4.464
A,3,plate1,46,a01,Ancestor,Ancestor,NA,NA,High,2,13796,0.373268052,13,13,13.54166667,46 a01,10.498
A,3,plate1,46,a03,Sterile,Sterile,NA,NA,High,2,10774,0.380564309,13,13,13.54166667,46 a03,8.311
A,3,plate1,46,a04,Sterile,Sterile,NA,NA,High,2,14941,0.370907654,13,13,13.54166667,46 a04,11.574
A,3,plate1,46,b01,St46,Evolved,High,Low,High,2,15501,0.37848417,13,13,13.54166667,46 b01,12.121
A,3,plate1,46,b02,St69,Evolved,High,High,High,2,12897,0.372738807,13,13,13.54166667,46 b02,9.058
A,3,plate1,46,b03,St7,Evolved,Low,Low,High,2,20047,0.375799783,13,13,13.54166667,46 b03,12.407
A,3,plate1,46,b05,St47,Evolved,High,Low,High,2,17665,0.390742112,13,13,13.54166667,46 b05,9.637
A,3,plate1,46,b06,St70,Evolved,High,High,High,2,14060,0.376613823,13,13,13.54166667,46 b06,9.661
A,3,plate1,46,c01,St8,Evolved,Low,Low,High,2,8170,0.376756417,13,13,13.54166667,46 c01,5.065
A,3,plate1,46,c03,St48,Evolved,High,Low,High,2,12950,0.379076007,13,13,13.54166667,46 c03,9.516
A,3,plate1,46,c05,St9,Evolved,Low,Low,High,2,13236,0.371565069,13,13,13.54166667,46 c05,9.973
A,3,plate1,46,d01,St49,Evolved,High,Low,High,2,13945,0.370211787,13,13,13.54166667,46 d01,10.675
A,3,plate1,46,d05,St50,Evolved,High,Low,High,2,6725,0.387662553,13,13,13.54166667,46 d05,3.851
C,4,plate2,47,b04,St32,Evolved,Low,High,High,2,23841,0.387091877,13,13,13.54166667,47 b04,13.073
C,4,plate2,47,c01,St13,Evolved,Low,Low,High,2,15802,0.369567745,13,13,13.54166667,47 c01,11.92
C,4,plate2,47,c02,St33,Evolved,Low,High,High,2,16734,0.381113871,13,13,13.54166667,47 c02,12.173
C,4,plate2,47,c05,St14,Evolved,Low,Low,High,2,10127,0.383158956,13,13,13.54166667,47 c05,7.252
C,4,plate2,47,d03,St15,Evolved,Low,Low,High,2,11875,0.374041453,13,13,13.54166667,47 d03,7.481
A,4,plate2,48,b04,St37,Evolved,Low,High,High,2,22763,0.390111684,13,13,13.54166667,48 b04,10.829
A,4,plate2,48,c04,St19,Evolved,Low,Low,High,2,16730,0.369494532,13,13,13.54166667,48 c04,14.008
A,4,plate2,48,c05,St39,Evolved,Low,High,High,2,16920,0.371010484,13,13,13.54166667,48 c05,13.1
A,4,plate2,48,d04,Ancestor,Ancestor,NA,NA,High,2,17748,0.395034046,13,13,13.54166667,48 d04,11.685
A,4,plate2,48,d06,Sterile,Sterile,NA,NA,High,2,21877,0.394827236,13,13,13.54166667,48 d06,13.545
D,5,plate1,49,a01,Ancestor,Ancestor,NA,NA,High,3,17176,0.385597386,13,13,13.54166667,49 a01,11.008
D,5,plate1,49,a03,Sterile,Sterile,NA,NA,High,3,17805,0.402363451,13,13,13.54166667,49 a03,9.153
D,5,plate1,49,a04,Sterile,Sterile,NA,NA,High,3,25350,0.401118339,13,13,13.54166667,49 a04,12.098
D,5,plate1,49,a05,St1,Evolved,Low,Low,High,3,15277,0.368303457,13,13,13.54166667,49 a05,13.307
D,5,plate1,49,a06,St21,Evolved,Low,High,High,3,11791,0.37359246,13,13,13.54166667,49 a06,9.996
D,5,plate1,49,b01,St41,Evolved,High,Low,High,3,20042,0.379561515,13,13,13.54166667,49 b01,10.925
D,5,plate1,49,b02,St62,Evolved,High,High,High,3,16186,0.398180548,13,13,13.54166667,49 b02,7.907
D,5,plate1,49,b03,St2,Evolved,Low,Low,High,3,16475,0.37731808,13,13,13.54166667,49 b03,5.257
D,5,plate1,49,b04,St22,Evolved,Low,High,High,3,24436,0.385283234,13,13,13.54166667,49 b04,9.727
D,5,plate1,49,b05,St42,Evolved,High,Low,High,3,19271,0.384136543,13,13,13.54166667,49 b05,10.115
D,5,plate1,49,b06,St63,Evolved,High,High,High,3,17940,0.367915748,13,13,13.54166667,49 b06,12.817
D,5,plate1,49,c01,St3,Evolved,Low,Low,High,3,17227,0.388225525,13,13,13.54166667,49 c01,10.302
D,5,plate1,49,c02,St23,Evolved,Low,High,High,3,18305,0.38525639,13,13,13.54166667,49 c02,9.886
D,5,plate1,49,c03,St43,Evolved,High,Low,High,3,18576,0.37953575,13,13,13.54166667,49 c03,7.992
D,5,plate1,49,c04,St64,Evolved,High,High,High,3,11808,0.378195232,13,13,13.54166667,49 c04,8.549
D,5,plate1,49,c06,St24,Evolved,Low,High,High,3,20944,0.386677978,13,13,13.54166667,49 c06,10.326
D,5,plate1,49,d01,St44,Evolved,High,Low,High,3,24190,0.39356654,13,13,13.54166667,49 d01,11.775
D,5,plate1,49,d02,St65,Evolved,High,High,High,3,16005,0.387338656,13,13,13.54166667,49 d02,7.543
D,5,plate1,49,d04,St25,Evolved,Low,High,High,3,26156,0.397714333,13,13,13.54166667,49 d04,11.805
D,5,plate1,49,d05,St45,Evolved,High,Low,High,3,18687,0.391934242,13,13,13.54166667,49 d05,9.564
D,5,plate1,49,d06,St67,Evolved,High,High,High,3,20015,0.38524073,13,13,13.54166667,49 d06,8.48
B,5,plate1,50,a01,Ancestor,Ancestor,NA,NA,High,3,15105,0.362202575,13,13,13.54166667,50 a01,10.762
B,5,plate1,50,a03,Sterile,Sterile,NA,NA,High,3,14829,0.384073832,13,13,13.54166667,50 a03,8.703
B,5,plate1,50,a04,Sterile,Sterile,NA,NA,High,3,12579,0.376897183,13,13,13.54166667,50 a04,10.367
B,5,plate1,50,b01,St46,Evolved,High,Low,High,3,16113,0.372581324,13,13,13.54166667,50 b01,9.587
B,5,plate1,50,b02,St69,Evolved,High,High,High,3,20532,0.378313035,13,13,13.54166667,50 b02,11.799
B,5,plate1,50,b03,St7,Evolved,Low,Low,High,3,20150,0.376619226,13,13,13.54166667,50 b03,10.869
B,5,plate1,50,b05,St47,Evolved,High,Low,High,3,15713,0.368412896,13,13,13.54166667,50 b05,16.352
B,5,plate1,50,b06,St70,Evolved,High,High,High,3,5908,0.358035157,13,13,13.54166667,50 b06,11.869
B,5,plate1,50,c01,St8,Evolved,Low,Low,High,3,13669,0.368605164,13,13,13.54166667,50 c01,9.375
B,5,plate1,50,c03,St48,Evolved,High,Low,High,3,10808,0.363803141,13,13,13.54166667,50 c03,7.235
B,5,plate1,50,c05,St9,Evolved,Low,Low,High,3,9556,0.357177389,13,13,13.54166667,50 c05,10.234
B,5,plate1,50,d01,St49,Evolved,High,Low,High,3,15113,0.368325881,13,13,13.54166667,50 d01,11.368
B,5,plate1,50,d05,St50,Evolved,High,Low,High,3,19925,0.366835694,13,13,13.54166667,50 d05,11.876
D,6,plate2,51,b04,St32,Evolved,Low,High,High,3,16346,0.38309062,13,13,13.54166667,51 b04,7.716
D,6,plate2,51,c01,St13,Evolved,Low,Low,High,3,11981,0.371938461,13,13,13.54166667,51 c01,8.334
D,6,plate2,51,c02,St33,Evolved,Low,High,High,3,10620,0.377704724,13,13,13.54166667,51 c02,10.049
D,6,plate2,51,c05,St14,Evolved,Low,Low,High,3,13335,0.381209204,13,13,13.54166667,51 c05,10.756
D,6,plate2,51,d03,St15,Evolved,Low,Low,High,3,19736,0.378455397,13,13,13.54166667,51 d03,12.271
B,6,plate2,52,b04,St37,Evolved,Low,High,High,3,9318,0.369897947,13,13,13.54166667,52 b04,4.501
B,6,plate2,52,c04,St19,Evolved,Low,Low,High,3,13871,0.368004714,13,13,13.54166667,52 c04,8.389
B,6,plate2,52,c05,St39,Evolved,Low,High,High,3,7985,0.370047013,13,13,13.54166667,52 c05,4.6645
B,6,plate2,52,d04,Ancestor,Ancestor,NA,NA,High,3,11179,0.376766363,13,13,13.54166667,52 d04,5.402
B,6,plate2,52,d06,Sterile,Sterile,NA,NA,High,3,11125,0.371515459,13,13,13.54166667,52 d06,5.866
A,7,plate1,53,a01,Ancestor,Ancestor,NA,NA,High,4,13296,0.387965666,13,13,13.54166667,53 a01,9.167
A,7,plate1,53,a03,Sterile,Sterile,NA,NA,High,4,9011,0.410771107,13,13,13.54166667,53 a03,5.5085
A,7,plate1,53,a04,Sterile,Sterile,NA,NA,High,4,5959,0.364776533,13,13,13.54166667,53 a04,5.4515
A,7,plate1,53,a05,St1,Evolved,Low,Low,High,4,7906,0.366979683,13,13,13.54166667,53 a05,5.749
A,7,plate1,53,a06,St21,Evolved,Low,High,High,4,4403,0.366324618,13,13,13.54166667,53 a06,9.221
A,7,plate1,53,b01,St41,Evolved,High,Low,High,4,10472,0.392834304,13,13,13.54166667,53 b01,4.7445
A,7,plate1,53,b02,St62,Evolved,High,High,High,4,18159,0.392614217,13,13,13.54166667,53 b02,10.308
A,7,plate1,53,b03,St2,Evolved,Low,Low,High,4,16479,0.403873059,13,13,13.54166667,53 b03,8.637
A,7,plate1,53,b04,St22,Evolved,Low,High,High,4,12270,0.392998459,13,13,13.54166667,53 b04,5.596
A,7,plate1,53,b05,St42,Evolved,High,Low,High,4,7491,0.360800797,13,13,13.54166667,53 b05,6.4995
A,7,plate1,53,b06,St63,Evolved,High,High,High,4,9756,0.381966035,13,13,13.54166667,53 b06,9.12
A,7,plate1,53,c01,St3,Evolved,Low,Low,High,4,16940,0.407187293,13,13,13.54166667,53 c01,9.9665
A,7,plate1,53,c02,St23,Evolved,Low,High,High,4,10689,0.404568751,13,13,13.54166667,53 c02,4.451
A,7,plate1,53,c03,St43,Evolved,High,Low,High,4,18098,0.391758648,13,13,13.54166667,53 c03,11.8635
A,7,plate1,53,c04,St64,Evolved,High,High,High,4,11005,0.379672208,13,13,13.54166667,53 c04,7.107
A,7,plate1,53,c06,St24,Evolved,Low,High,High,4,7255,0.366431192,13,13,13.54166667,53 c06,8.6655
A,7,plate1,53,d01,St44,Evolved,High,Low,High,4,7517,0.385621727,13,13,13.54166667,53 d01,4.065
A,7,plate1,53,d02,St65,Evolved,High,High,High,4,15343,0.380876086,13,13,13.54166667,53 d02,8.9985
A,7,plate1,53,d04,St25,Evolved,Low,High,High,4,9502,0.396764229,13,13,13.54166667,53 d04,4.6615
A,7,plate1,53,d05,St45,Evolved,High,Low,High,4,12431,0.392212349,13,13,13.54166667,53 d05,7.202
A,7,plate1,53,d06,St67,Evolved,High,High,High,4,16044,0.396001772,13,13,13.54166667,53 d06,3.6485
C,7,plate1,54,a01,Ancestor,Ancestor,NA,NA,High,4,13407,0.381169901,13,13,13.54166667,54 a01,8.627
C,7,plate1,54,a03,Sterile,Sterile,NA,NA,High,4,12396,0.392542349,13,13,13.54166667,54 a03,8.7515
C,7,plate1,54,a04,Sterile,Sterile,NA,NA,High,4,15429,0.386032002,13,13,13.54166667,54 a04,12.9955
C,7,plate1,54,b01,St46,Evolved,High,Low,High,4,13879,0.382593709,13,13,13.54166667,54 b01,9.199
C,7,plate1,54,b02,St69,Evolved,High,High,High,4,17396,0.372459332,13,13,13.54166667,54 b02,11.0525
C,7,plate1,54,b03,St7,Evolved,Low,Low,High,4,15886,0.403324098,13,13,13.54166667,54 b03,9.85
C,7,plate1,54,b05,St47,Evolved,High,Low,High,4,10721,0.364335238,13,13,13.54166667,54 b05,11.6255
C,7,plate1,54,b06,St70,Evolved,High,High,High,4,11785,0.376287756,13,13,13.54166667,54 b06,9.0495
C,7,plate1,54,c01,St8,Evolved,Low,Low,High,4,18352,0.395780166,13,13,13.54166667,54 c01,13.911
C,7,plate1,54,c03,St48,Evolved,High,Low,High,4,13982,0.384754307,13,13,13.54166667,54 c03,10.9275
C,7,plate1,54,c05,St9,Evolved,Low,Low,High,4,13135,0.390219974,13,13,13.54166667,54 c05,11.103
C,7,plate1,54,d01,St49,Evolved,High,Low,High,4,13466,0.377937434,13,13,13.54166667,54 d01,14.5025
C,7,plate1,54,d05,St50,Evolved,High,Low,High,4,10444,0.385303391,13,13,13.54166667,54 d05,10.701
A,8,plate2,55,b04,St32,Evolved,Low,High,High,4,24836,0.392464141,13,13,13.54166667,55 b04,12.662
A,8,plate2,55,c01,St13,Evolved,Low,Low,High,4,13177,0.374733292,13,13,13.54166667,55 c01,6.8915
A,8,plate2,55,c02,St33,Evolved,Low,High,High,4,9930,0.389138381,13,13,13.54166667,55 c02,5.066
A,8,plate2,55,c05,St14,Evolved,Low,Low,High,4,17694,0.397045396,13,13,13.54166667,55 c05,8.831
A,8,plate2,55,d03,St15,Evolved,Low,Low,High,4,14198,0.362965168,13,13,13.54166667,55 d03,9.608
C,8,plate2,56,b04,St37,Evolved,Low,High,High,4,19973,0.389551294,13,13,13.54166667,56 b04,11.058
C,8,plate2,56,c04,St19,Evolved,Low,Low,High,4,13137,0.37010035,13,13,13.54166667,56 c04,9.8025
C,8,plate2,56,c05,St39,Evolved,Low,High,High,4,10863,0.371254142,13,13,13.54166667,56 c05,8.35
C,8,plate2,56,d04,Ancestor,Ancestor,NA,NA,High,4,11267,0.37204728,13,13,13.54166667,56 d04,6.521
C,8,plate2,56,d06,Sterile,Sterile,NA,NA,High,4,15772,0.369157858,13,13,13.54166667,56 d06,12.509
B,9,plate1,57,a01,Ancestor,Ancestor,NA,NA,High,5,14830,0.366002491,13,13,13.54166667,57 a01,10.752
B,9,plate1,57,a03,Sterile,Sterile,NA,NA,High,5,15928,0.36881778,13,13,13.54166667,57 a03,15.1495
B,9,plate1,57,a04,Sterile,Sterile,NA,NA,High,5,9116,0.375045542,13,13,13.54166667,57 a04,5.9515
B,9,plate1,57,a05,St1,Evolved,Low,Low,High,5,18841,0.366516847,13,13,13.54166667,57 a05,12.698
B,9,plate1,57,a06,St21,Evolved,Low,High,High,5,11665,0.363770474,13,13,13.54166667,57 a06,8.836
B,9,plate1,57,b01,St41,Evolved,High,Low,High,5,16813,0.368818225,13,13,13.54166667,57 b01,11.7895
B,9,plate1,57,b02,St62,Evolved,High,High,High,5,13882,0.36864537,13,13,13.54166667,57 b02,10.8185
B,9,plate1,57,b03,St2,Evolved,Low,Low,High,5,9875,0.36698053,13,13,13.54166667,57 b03,6.743
B,9,plate1,57,b04,St22,Evolved,Low,High,High,5,16452,0.362461837,13,13,13.54166667,57 b04,13.145
B,9,plate1,57,b05,St42,Evolved,High,Low,High,5,15900,0.36637545,13,13,13.54166667,57 b05,12.447
B,9,plate1,57,b06,St63,Evolved,High,High,High,5,7579,0.370129825,13,13,13.54166667,57 b06,5.4635
B,9,plate1,57,c01,St3,Evolved,Low,Low,High,5,15631,0.369357753,13,13,13.54166667,57 c01,11.77
B,9,plate1,57,c02,St23,Evolved,Low,High,High,5,17017,0.370009892,13,13,13.54166667,57 c02,9.843
B,9,plate1,57,c03,St43,Evolved,High,Low,High,5,11351,0.381719533,13,13,13.54166667,57 c03,5.0055
B,9,plate1,57,c04,St64,Evolved,High,High,High,5,17601,0.376810298,13,13,13.54166667,57 c04,9.426
B,9,plate1,57,c06,St24,Evolved,Low,High,High,5,6952,0.361613159,13,13,13.54166667,57 c06,4.1305
B,9,plate1,57,d01,St44,Evolved,High,Low,High,5,9985,0.364866011,13,13,13.54166667,57 d01,5.906
B,9,plate1,57,d02,St65,Evolved,High,High,High,5,15258,0.367373701,13,13,13.54166667,57 d02,12.6615
B,9,plate1,57,d04,St25,Evolved,Low,High,High,5,11409,0.366481776,13,13,13.54166667,57 d04,9.351
B,9,plate1,57,d05,St45,Evolved,High,Low,High,5,14762,0.364796891,13,13,13.54166667,57 d05,11.6215
B,9,plate1,57,d06,St67,Evolved,High,High,High,5,15927,0.346676157,13,13,13.54166667,57 d06,14.4285
D,9,plate1,58,a01,Ancestor,Ancestor,NA,NA,High,5,15827,0.371385635,13,13,13.54166667,58 a01,12.038
D,9,plate1,58,a03,Sterile,Sterile,NA,NA,High,5,11898,0.382708359,13,13,13.54166667,58 a03,9.369
D,9,plate1,58,a04,Sterile,Sterile,NA,NA,High,5,12560,0.381770783,13,13,13.54166667,58 a04,9.656
D,9,plate1,58,b01,St46,Evolved,High,Low,High,5,11554,0.365930897,13,13,13.54166667,58 b01,7.5105
D,9,plate1,58,b02,St69,Evolved,High,High,High,5,14408,0.374998019,13,13,13.54166667,58 b02,10.4765
D,9,plate1,58,b03,St7,Evolved,Low,Low,High,5,14110,0.379403321,13,13,13.54166667,58 b03,13.9655
D,9,plate1,58,b05,St47,Evolved,High,Low,High,5,9043,0.364484228,13,13,13.54166667,58 b05,6.7485
D,9,plate1,58,b06,St70,Evolved,High,High,High,5,9611,0.373872623,13,13,13.54166667,58 b06,6.6595
D,9,plate1,58,c01,St8,Evolved,Low,Low,High,5,15498,0.380379217,13,13,13.54166667,58 c01,9.926
D,9,plate1,58,c03,St48,Evolved,High,Low,High,5,10175,0.388809774,13,13,13.54166667,58 c03,4.52
D,9,plate1,58,c05,St9,Evolved,Low,Low,High,5,11958,0.385699325,13,13,13.54166667,58 c05,12.192
D,9,plate1,58,d01,St49,Evolved,High,Low,High,5,8101,0.377048343,13,13,13.54166667,58 d01,8.8655
D,9,plate1,58,d05,St50,Evolved,High,Low,High,5,16302,0.379818311,13,13,13.54166667,58 d05,11.19
B,10,plate2,59,b04,St32,Evolved,Low,High,High,5,18957,0.360340428,13,13,13.54166667,59 b04,14.933
B,10,plate2,59,c01,St13,Evolved,Low,Low,High,5,17197,0.364636044,13,13,13.54166667,59 c01,12.855
B,10,plate2,59,c02,St33,Evolved,Low,High,High,5,18313,0.364654308,13,13,13.54166667,59 c02,14.7905
B,10,plate2,59,c05,St14,Evolved,Low,Low,High,5,11675,0.351156325,13,13,13.54166667,59 c05,10.9765
B,10,plate2,59,d03,St15,Evolved,Low,Low,High,5,12912,0.362796265,13,13,13.54166667,59 d03,9.1655
D,10,plate2,60,b04,St37,Evolved,Low,High,High,5,14518,0.375768846,13,13,13.54166667,60 b04,7.3265
D,10,plate2,60,c04,St19,Evolved,Low,Low,High,5,9636,0.356433018,13,13,13.54166667,60 c04,3.5885
D,10,plate2,60,c05,St39,Evolved,Low,High,High,5,15594,0.366010453,13,13,13.54166667,60 c05,11.519
D,10,plate2,60,d04,Ancestor,Ancestor,NA,NA,High,5,19667,0.375368217,13,13,13.54166667,60 d04,14.83
D,10,plate2,60,d06,Sterile,Sterile,NA,NA,High,5,10216,0.361186197,13,13,13.54166667,60 d06,7.045
A,1,plate1,1,a01,Ancestor,Ancestor,NA,NA,Low,1,11755,0.386201518,13,20,13.83333333,1 a01,5.099
A,1,plate1,1,a03,Sterile,Sterile,NA,NA,Low,1,32388,0.401420537,13,20,13.83333333,1 a03,12.84
A,1,plate1,1,a05,St1,Evolved,Low,Low,Low,1,25937,0.387172933,13,20,13.83333333,1 a05,8.576
A,1,plate1,1,a06,St21,Evolved,Low,High,Low,1,14207,0.386555078,13,20,13.83333333,1 a06,5.579
A,1,plate1,1,b01,St41,Evolved,High,Low,Low,1,14096,0.387742669,13,20,13.83333333,1 b01,6.603
A,1,plate1,1,b02,St62,Evolved,High,High,Low,1,12682,0.387504062,13,20,13.83333333,1 b02,4.913
A,1,plate1,1,b03,St2,Evolved,Low,Low,Low,1,13637,0.383970014,13,20,13.83333333,1 b03,4.951
A,1,plate1,1,b04,St22,Evolved,Low,High,Low,1,17048,0.375853031,13,20,13.83333333,1 b04,8.849
A,1,plate1,1,b05,St42,Evolved,High,Low,Low,1,7456,0.384982146,13,20,13.83333333,1 b05,4.825
A,1,plate1,1,b06,St63,Evolved,High,High,Low,1,14253,0.381101592,13,20,13.83333333,1 b06,9.108
A,1,plate1,1,c01,St3,Evolved,Low,Low,Low,1,12726,0.396153386,13,20,13.83333333,1 c01,5.696
A,1,plate1,1,c02,St23,Evolved,Low,High,Low,1,21754,0.393799955,13,20,13.83333333,1 c02,11.036
A,1,plate1,1,c03,St43,Evolved,High,Low,Low,1,16554,0.39532168,13,20,13.83333333,1 c03,8.74
A,1,plate1,1,c04,St64,Evolved,High,High,Low,1,20614,0.384489059,13,20,13.83333333,1 c04,11.627
A,1,plate1,1,c06,St24,Evolved,Low,High,Low,1,13198,0.370947245,13,20,13.83333333,1 c06,5.189
A,1,plate1,1,d01,St44,Evolved,High,Low,Low,1,11897,0.389358971,13,20,13.83333333,1 d01,5.212
A,1,plate1,1,d02,St65,Evolved,High,High,Low,1,11166,0.389373918,13,20,13.83333333,1 d02,4.946
A,1,plate1,1,d04,St25,Evolved,Low,High,Low,1,22688,0.389111048,13,20,13.83333333,1 d04,9.156
A,1,plate1,1,d05,St45,Evolved,High,Low,Low,1,13139,0.390676652,13,20,13.83333333,1 d05,6.036
A,1,plate1,1,d06,St67,Evolved,High,High,Low,1,11391,0.389299762,13,20,13.83333333,1 d06,5.488
C,1,plate1,2,a01,Ancestor,Ancestor,NA,NA,Low,1,10798,0.386476105,13,20,13.83333333,2 a01,2.885
C,1,plate1,2,a03,Sterile,Sterile,NA,NA,Low,1,11627,0.404953026,13,20,13.83333333,2 a03,4.682
C,1,plate1,2,b01,St46,Evolved,High,Low,Low,1,24823,0.38943223,13,20,13.83333333,2 b01,10.282
C,1,plate1,2,b02,St69,Evolved,High,High,Low,1,29780,0.394432973,13,20,13.83333333,2 b02,9.797
C,1,plate1,2,b03,St7,Evolved,Low,Low,Low,1,40977,0.404196249,13,20,13.83333333,2 b03,11.556
C,1,plate1,2,b05,St47,Evolved,High,Low,Low,1,20258,0.385633488,13,20,13.83333333,2 b05,5.601
C,1,plate1,2,b06,St70,Evolved,High,High,Low,1,9659,0.382196475,13,20,13.83333333,2 b06,4.946
C,1,plate1,2,c01,St8,Evolved,Low,Low,Low,1,20171,0.394540403,13,20,13.83333333,2 c01,9.556
C,1,plate1,2,c03,St48,Evolved,High,Low,Low,1,12002,0.392384494,13,20,13.83333333,2 c03,4.658
C,1,plate1,2,c05,St9,Evolved,Low,Low,Low,1,23400,0.40038719,13,20,13.83333333,2 c05,10.597
C,1,plate1,2,d01,St49,Evolved,High,Low,Low,1,24897,0.388309637,13,20,13.83333333,2 d01,12.17
C,1,plate1,2,d05,St50,Evolved,High,Low,Low,1,28004,0.385232254,13,20,13.83333333,2 d05,9.786
A,2,plate2,3,b04,St32,Evolved,Low,High,Low,1,6825,0.376174448,13,20,13.83333333,3 b04,3.647
A,2,plate2,3,c01,St13,Evolved,Low,Low,Low,1,15195,0.364056166,13,20,13.83333333,3 c01,7.595
A,2,plate2,3,c02,St33,Evolved,Low,High,Low,1,21043.5,0.38466347,13,20,13.83333333,3 c02,6.656
A,2,plate2,3,c05,St14,Evolved,Low,Low,Low,1,9113,0.377173868,13,20,13.83333333,3 c05,5.102
A,2,plate2,3,d03,St15,Evolved,Low,Low,Low,1,12824,0.372256332,13,20,13.83333333,3 d03,4.702
C,2,plate2,4,b04,St37,Evolved,Low,High,Low,1,12138,0.374370222,13,20,13.83333333,4 b04,9.043
C,2,plate2,4,c04,St19,Evolved,Low,Low,Low,1,11838,0.389807704,13,20,13.83333333,4 c04,6.948
C,2,plate2,4,c05,St39,Evolved,Low,High,Low,1,42436,0.388879455,13,20,13.83333333,4 c05,19.052
C,2,plate2,4,d04,Ancestor,Ancestor,NA,NA,Low,1,19167,0.382109022,13,20,13.83333333,4 d04,12.857
C,2,plate2,4,d06,Sterile,Sterile,NA,NA,Low,1,14525,0.374269124,13,20,13.83333333,4 d06,8.974
B,3,plate1,5,a01,Ancestor,Ancestor,NA,NA,Low,2,10968,0.369004998,13,20,13.83333333,5 a01,5.369
B,3,plate1,5,a03,Sterile,Sterile,NA,NA,Low,2,16616,0.374570761,13,20,13.83333333,5 a03,8.211
B,3,plate1,5,a04,Sterile,Sterile,NA,NA,Low,2,20190,0.385041728,13,20,13.83333333,5 a04,4.771
B,3,plate1,5,a05,St1,Evolved,Low,Low,Low,2,10003,0.360822592,13,20,13.83333333,5 a05,7.815
B,3,plate1,5,a06,St21,Evolved,Low,High,Low,2,11150,0.365730065,13,20,13.83333333,5 a06,5.402
B,3,plate1,5,b01,St41,Evolved,High,Low,Low,2,9778,0.383469541,13,20,13.83333333,5 b01,4.662
B,3,plate1,5,b02,St62,Evolved,High,High,Low,2,25260,0.379537249,13,20,13.83333333,5 b02,10.075
B,3,plate1,5,b03,St2,Evolved,Low,Low,Low,2,13866,0.381677282,13,20,13.83333333,5 b03,6.285
B,3,plate1,5,b04,St22,Evolved,Low,High,Low,2,6664,0.379369233,13,20,13.83333333,5 b04,4.076
B,3,plate1,5,b05,St42,Evolved,High,Low,Low,2,8455,0.368044715,13,20,13.83333333,5 b05,4.901
B,3,plate1,5,b06,St63,Evolved,High,High,Low,2,29249,0.384709329,13,20,13.83333333,5 b06,10.434
B,3,plate1,5,c01,St3,Evolved,Low,Low,Low,2,12039,0.372320088,13,20,13.83333333,5 c01,6.402
